Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score,CES 4.0 Percentile,CES 4.0 Percentile Range,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6037203300,2000,Los Angeles,90033,Los Angeles,-118.2077883,34.0588723,77.3490968003318,99.8739283913263,95-100% (highest scores),0.04939042,59.6888612321095,12.57687534,91.5743621655258,1.052674887,98.4069695084007,798.8679924,93.5681278880979,74.6757328,84.3100189035917,0,0,1894.993347,78.0820205051263,2125.866346,88.825,16.8,77.6969018290407,47.55,89.4072721235265,2.09,92.7994705493051,13,91.8731625367493,0.5,22.0847651775487,74.4620514979824,9.09180169755512,99.4523957685128,65.53,74.8504486540379,6.16,78.3551449833205,13.45,57.1286141575274,52.1,97.3297899266009,28.4,94.8707538232508,71.7,97.9522613065327,11.9,91.9442998438313,28.3,87.4904942965779,82.014461218827,8.50756531800861,94.4906707009581
6037291220,3640,Los Angeles,90247,Los Angeles,-118.286709,33.8771395,77.2532794028701,99.8613212304589,95-100% (highest scores),0.04125212,24.8786558805227,12.0660607,82.352209085252,0.636925218,94.0759178593653,805.5744112,94.0427126264518,66.06909831,74.2155009451796,66.49670991,74.1379310344828,19774.78971,99.5248812203051,3455.239256,97.625,16,76.7263904441956,37.55,84.7086169682882,7.28,98.8352084712111,16,96.2620747585048,4.2,70.9049255441008,81.9002151333833,10,100,64.77,74.0528414755733,7.77,95.4323838850398,12.99,53.7512462612163,31.6,81.9286256643888,20.1,86.7505751793206,51.5,83.4924623115578,4.5,37.7147319104633,26.1,82.7883396704689,74.4735520772582,7.72532794028702,86.0060514372163
6037433501,1949,Los Angeles,91733,South El Monte,-118.0651222,34.0572554,76.9055150876428,99.8487140695915,95-100% (highest scores),0.05462941,71.6614810205351,12.00416809,78.4443061605476,0.551166458,91.5619166148102,821.0835388,95.2791307605845,91.10639414,97.5425330812854,0.009053201,12.2068965517241,2234.535319,81.0827706926732,905.045862,51.8625,19.6,81.4296379245987,198.65,99.1200398472522,0.71,78.7557908669755,4,43.7841243175137,3,63.6655211912944,72.7538021833556,8.88322479554764,99.1537025513379,65.92,75.1869391824526,5.6,66.8334616371568,16.69,74.8379860418744,52.2,97.3930650468236,31.3,96.1429151441332,61.1,92.3743718592965,12.4,93.0895366996356,32.7,94.1571609632446,83.4587694482273,8.6573870252826,95.5370650529501
6037243100,6772,Los Angeles,90059,Los Angeles,-118.2350934,33.9327963,76.8514849793866,99.8361069087241,95-100% (highest scores),0.0438112,35.1586807716241,12.0902374,83.7336652146857,0.805468911,96.764156813939,787.9403354,92.5315349069564,75.62771597,85.2930056710775,0,0,8878.613322,96.7241810452613,2484.965675,92.4125,16.9,77.7715565509518,13.15,54.6571476008634,1.22,88.1005956320318,0,0,0.2,9.66781214203895,63.8979511636877,7.80192714507807,94.9471064094586,129.2,97.0962113659023,9.48,99.2301770592764,26.48,98.629112662014,44.8,93.482662617059,12.4,69.7929354445798,73.5,98.4547738693467,15.6,97.2670484122853,41.2,98.9987325728771,94.9588654728136,9.85032076694911,99.9117498739284
6037227010,5705,Los Angeles,90011,Los Angeles,-118.2469968,34.0185256,76.6535544451483,99.8234997478568,95-100% (highest scores),0.04632538,46.994399502178,12.09940492,84.3932794026136,0.565082216,91.8855009334163,787.9403354,92.5315349069564,95.59372496,99.5715185885318,0,0,2762.896647,83.8084521130283,832.5616204,46.5,53.15,96.3979096677865,4.55,27.7768553876806,3.065,96.2409000661813,7,66.7366652666947,7.25,83.9175257731959,70.2117141979963,8.57283635746853,98.5189794648413,68.48,77.3678963110668,5.57,66.0508083140878,21.83,93.2826520438684,63.2,99.6203492786636,28.3,94.7895520368115,68.6,96.8592964824121,8.4,77.7589796980739,39.5,98.4410646387833,86.1971503249783,8.94144612691328,97.3651033787191
6037226001,2615,Los Angeles,90021,Los Angeles,-118.2502739,34.0244835,76.5227620443192,99.8108925869894,95-100% (highest scores),0.04632538,46.994399502178,12.15802236,87.2930927193528,0.628748892,93.8643434971998,787.9403354,92.5315349069564,97.65588113,99.9621928166352,0,0,2607.823324,83.1082770692673,2429.418553,91.9375,49.05,95.5953714072415,8.6,42.1550722231446,4.435,97.445400397088,7,66.7366652666947,9.5,89.8281786941581,75.7583242418543,9.25007634210407,99.6764156813939,72.02,79.9227318045862,5.24,58.5578650243777,13.67,58.3499501495513,44.6,93.3561123766135,28.1,94.6271484639329,71.9,98.0150753768844,9.6,84.5783446121812,40.8,98.871989860583,79.7499582321054,8.2726627558744,92.3600605143722
6019000300,4225,Fresno ,93706,Fresno,-119.8010347,36.726462,76.3989929246475,99.798285426122,95-100% (highest scores),0.060311,82.4766645924082,13.77605928,97.3615432482887,0.692992564,95.2209085252022,733.946935,84.3886599225678,82.05009988,91.0901071203529,59.94428045,73.3793103448276,2385.267741,81.92048012003,641.6004036,31.5125,15,74.9346771183277,22.5,71.6918479163208,0.285,47.4123097286565,0,0,1,35.7159221076747,68.4294982808718,8.35522814798801,97.6602364654636,139.35,98.2303090727817,8.07,96.7410828842699,22.68,94.5663010967099,38.4,88.7117185522653,14.2,75.1928542427933,70.2,97.3743718592965,NA,NA,18.8,57.8580481622307,88.1484062777001,9.14385479025427,98.51235501765
6037433101,2464,Los Angeles,91731,El Monte,-118.0605567,34.0686907,76.2636142001324,99.7856782652547,95-100% (highest scores),0.05605125,74.1008089607965,11.94103408,75.2084629744866,0.354986537,81.6428126944617,842.5509654,96.2283002372924,78.01730395,87.4732199117832,0.599598535,39.6551724137931,2118.801005,80.2950737684421,2834.65939,94.9875,23.4,84.8077640910788,60.8,92.6614643865183,0.42,63.0708140304434,3,33.1583368332633,2.5,59.1752577319588,74.6575217183055,9.11566857263045,99.5021779713752,60.57,69.6410767696909,7.07,90.5953297408263,15.27,68.1954137587238,42.7,92.0020248038471,35.6,97.7398836107728,43.5,74.0452261306533,8.1,76.0541384695471,27.5,85.95690747782,80.6517880941375,8.36621182445266,93.1543116490166
6037239202,5999,Los Angeles,90001,Los Angeles,-118.2649765,33.9856783,76.2397368207962,99.7730711043873,95-100% (highest scores),0.04490202,39.9875544492844,12.14495497,86.7828251400124,0.231532617,67.3926571250778,787.9403354,92.5315349069564,91.13007675,97.5551354757404,0,0,3873.586792,88.7096774193548,1052.626827,61.2875,127.95,99.6640537513998,44.6,88.0458243400299,0.56,72.9715420251489,0,0,6,79.9541809851088,67.229613783148,8.20872248914821,97.0877411325451,84.75,87.5997008973081,6.38,81.8835001283038,21.32,91.8619142572283,52.9,97.6082004555809,23.3,90.580592773041,57.5,89.6608040201005,9.1,82.3269130661114,46,99.5944233206591,89.534612577356,9.28764943894545,98.9409984871407
6037206050,2031,Los Angeles,90023,Los Angeles,-118.2244531,34.0299036,75.9855750331634,99.7604639435199,95-100% (highest scores),0.04753555,50.9894212818917,12.41537427,90.5413814561294,1.141426645,98.7927815805849,787.9403354,92.5315349069564,65.2481266,73.2325141776938,0,0,2566.769979,82.8832208052013,3665.685846,98.1125,33.55,89.9402762224711,13.75,55.6367258841109,9.24,99.2322964923892,7,66.7366652666947,23.1,98.9690721649485,76.2912819194124,9.31515036867288,99.738643434972,51.49,58.4745762711864,10.32,99.7049012060559,12.45,50.1246261216351,43.8,92.6853961022526,22.1,89.2272296657193,58.9,90.8668341708543,9.6,84.5783446121812,25.6,81.8377693282636,78.63690798774,8.15720326842013,91.137165910237
6037205120,3548,Los Angeles,90023,Los Angeles,-118.2117956,34.0187546,75.7242412549122,99.7478567826525,95-100% (highest scores),0.04716458,50.5413814561294,12.27407804,89.4212818917237,0.571346006,92.0846297448662,787.9403354,92.5315349069564,88.26029104,95.6269691241336,0,0,4157.740072,90.0100025006251,928.4647117,53.6625,58.65,97.1817842478537,20,68.4210526315789,22.27,99.9735274652548,7,66.7366652666947,6.5,81.1912943871707,74.5568132352731,9.10337208685585,99.4897324206596,76.1,82.7642073778664,5.88,72.8509109571465,20.87,90.1545363908275,59,99.1394583649709,22.4,89.6197049668426,82.3,99.6231155778894,3.3,21.1087975013014,26.1,82.7883396704689,80.1895507291207,8.31826278574823,92.7130610186586
6077000300,2048,San Joaquin,95203,Stockton,-121.3020724,37.952421,75.6148450057368,99.7352496217852,95-100% (highest scores),0.04588368,44.9782202862477,11.66075863,64.7790914747978,0.771298909,96.4156813939017,389.8465692,41.5511427500937,64.24340503,71.8714555765596,148.9157792,79.448275862069,477.2403259,50.6626656664166,726.7471757,38.3625,76.15,98.5628966032101,132.85,97.9080192595052,1.17,87.4520185307743,13,91.8731625367493,4,70.4238258877434,70.4204142720393,8.59831859505523,98.6060983198507,154.59,99.1276171485543,6.15,78.2140107775212,17.19,77.1186440677966,30.4,80.6631232599342,20.2,86.899445121126,68.2,96.6582914572864,8.8,80.3878188443519,24.6,79.0621039290241,84.7771235934843,8.79414320018589,96.4699949571357
6037226002,1820,Los Angeles,90021,Los Angeles,-118.2477686,34.0326196,75.5456955477896,99.7226424609178,95-100% (highest scores),0.04716458,50.5413814561294,12.25156535,89.1972619788426,0.703502823,95.457373988799,787.9403354,92.5315349069564,64.02110818,71.5942028985507,0,0,2428.106649,82.2455613903476,1931.043768,85.9375,58.7,97.2004479283315,28.3,78.1172173335547,6.875,98.7557908669755,7,66.7366652666947,15.05,96.0366552119129,76.4151864921334,9.33027909239104,99.7635345364032,134.16,97.6570289132602,5.83,71.6448550166795,14.79,65.09222333001,25.7,74.4115413819286,24.4,91.8121532007037,44.5,75.4020100502512,8.7,79.7241020301926,21.4,68.5424588086185,78.0549110904944,8.09683127371807,90.4059505799294
6019000902,5191,Fresno ,93706,Fresno,-119.8042772,36.717769,75.4649636828637,99.7100353000504,95-100% (highest scores),0.060311,82.4766645924082,13.68294343,96.7890479153702,0.255976308,71.0018668326073,733.946935,84.3886599225678,63.54793805,70.9262759924386,2103.597226,93.2068965517241,2610.47197,83.1332833208302,347.2769377,10.8625,11.7,64.8749533407988,14,56.1348165366097,0.03,4.11647915287889,0,0,4.25,71.1340206185567,62.4827842372518,7.62913554445393,93.6403235843186,139.35,98.2303090727817,10.18,99.6279189119836,22.68,94.5663010967099,48.4,95.6719817767654,22.8,90.0392475301123,86.7,99.8492462311558,16.2,97.852680895367,26.1,82.7883396704689,95.3575711239661,9.89167950197499,99.9243570347958
